date,country,cases,deaths,recovered,cases_daily,deaths_daily,temperature (degC),urban_temperature (degC),wind_speed (m/s),humidex (degC),soil_temperature_level_1 (degC),wind_speed (m/s).1,wind_direction (deg),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),surface_direct_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent)
2020-07-17,Brazil,2046328,77851,1428520,34177,1163,25.16208333333333,27.36583333333333,2.6449999999999996,29.52416666666666,23.807499999999994,2.6449999999999996,95.65458333333333,228.16666666666666,372.375,180.88583333333335,284.8333333333333,47.5,0.5841666666666666,97119.03875,0.10291666666666664,0.0,0.0
2020-07-18,Brazil,2074860,78772,1447408,28532,921,24.539583333333326,26.984166666666663,2.8875000000000006,28.489999999999995,23.431250000000002,2.8875000000000006,102.09749999999998,241.33333333333334,365.2083333333333,196.585,311.3333333333333,45.041666666666664,0.5804166666666668,97058.27249999998,0.022083333333333333,0.0,0.0
2020-07-19,Brazil,2098389,79488,1459072,23529,716,24.478333333333335,26.876666666666665,2.6825000000000006,28.542916666666667,23.398333333333337,2.6825000000000006,102.16833333333334,212.79166666666666,372.5416666666667,154.70083333333335,241.83333333333334,58.333333333333336,0.5862499999999999,97054.39833333333,0.3391666666666666,0.0,0.0
2020-07-20,Brazil,2118646,80120,1514300,20257,632,24.094583333333333,26.413333333333338,2.639583333333333,27.887083333333333,23.000833333333336,2.639583333333333,105.99999999999999,216.25,369.375,155.16916666666665,241.875,61.458333333333336,0.5791666666666667,97064.88583333332,0.22874999999999998,0.0,0.0
2020-07-21,Brazil,2159654,81487,1555339,41008,1367,24.091666666666665,26.26583333333333,2.6595833333333334,27.4975,22.596666666666664,2.6595833333333334,117.20499999999997,244.875,355.125,200.12958333333333,315.875,45.083333333333336,0.5666666666666668,97004.05916666664,0.00375,0.0,0.0
2020-07-22,Brazil,2227514,82771,1591975,67860,1284,24.844166666666666,26.88666666666667,2.6804166666666664,28.792083333333338,23.193333333333328,2.6804166666666664,103.81958333333331,243.375,363.7916666666667,198.51791666666668,312.125,45.125,0.57,96953.37791666668,0.004166666666666667,0.0,0.0
2020-07-23,Brazil,2287475,84082,1620313,59961,1311,25.034583333333334,27.25666666666667,2.685833333333333,29.492500000000003,23.638333333333335,2.685833333333333,99.47833333333334,225.54166666666666,374.25,170.89791666666667,265.7083333333333,54.791666666666664,0.5904166666666667,96994.53791666667,0.11333333333333334,0.0,0.0
2020-07-24,Brazil,2343366,85238,1693214,55891,1156,24.748749999999998,26.811666666666667,2.5341666666666662,29.36833333333333,23.64416666666666,2.5341666666666662,100.81625000000001,176.5,383.0416666666667,104.49666666666667,169.375,72.33333333333333,0.5966666666666667,97023.55666666666,0.34874999999999995,0.0,0.0
2020-07-25,Brazil,2394513,86449,1785359,51147,1211,25.347083333333334,27.05333333333333,3.004583333333334,28.879999999999995,23.9975,3.004583333333334,113.98583333333333,240.66666666666666,359.625,189.64375000000004,296.5,51.25,0.5345833333333332,97168.69083333331,0.06083333333333336,0.0,0.0
2020-07-26,Brazil,2419091,87004,1812913,24578,555,24.427500000000006,26.699166666666667,2.935,27.50791666666667,23.462500000000002,2.935,106.3575,247.95833333333334,356.4583333333333,201.88708333333332,312.2083333333333,46.333333333333336,0.5345833333333333,97171.81874999999,0.05833333333333333,0.0,0.0
2020-07-27,Brazil,2442375,87618,1846641,23284,614,23.770833333333332,26.155833333333337,2.4304166666666664,26.58583333333334,22.43166666666667,2.4304166666666664,107.0575,251.0,345.4166666666667,204.9425,319.3333333333333,46.333333333333336,0.5408333333333333,97135.85541666667,0.0,0.0,0.0
2020-07-28,Brazil,2483191,88539,1868749,40816,921,23.85541666666666,26.133750000000006,2.4949999999999997,26.705416666666668,22.227500000000003,2.4949999999999997,106.62833333333333,223.66666666666666,360.5416666666667,163.155,250.875,60.75,0.5474999999999999,97126.24166666668,0.15875,0.0,0.0
2020-07-29,Brazil,2552265,90134,1922802,69074,1595,24.811666666666664,26.726250000000007,2.48875,28.142916666666665,23.390833333333333,2.48875,109.39333333333333,203.33333333333334,377.25,141.57333333333335,209.33333333333334,61.916666666666664,0.5329166666666666,97182.96375000001,0.38958333333333317,0.0,0.0
2020-07-30,Brazil,2610102,91263,1956807,57837,1129,25.528750000000006,27.19,2.8666666666666667,27.692916666666665,23.761250000000004,2.8666666666666667,115.27541666666667,251.58333333333334,355.0416666666667,205.05166666666665,316.3333333333333,46.75,0.45083333333333336,97140.26125,0.019166666666666665,0.0,0.0
2020-07-31,Brazil,2662485,92475,2008854,52383,1212,25.163749999999997,27.199583333333333,3.3825000000000003,26.621666666666666,23.7475,3.3825000000000003,118.70291666666668,254.25,346.25,207.4645833333333,320.0,47.083333333333336,0.42249999999999993,97160.77999999998,0.0,0.0,0.0
2020-08-01,Brazil,2707877,93563,2037982,45392,1088,23.994583333333335,26.041666666666668,3.142083333333334,25.546250000000004,22.93916666666667,3.142083333333334,114.52208333333334,256.375,339.25,209.32791666666665,322.2083333333333,47.25,0.43958333333333344,97257.88583333332,0.0062499999999999995,0.0,0.0
2020-08-02,Brazil,2733677,94104,2062876,25800,541,25.009583333333335,26.858333333333334,2.7025000000000006,27.85291666666667,23.567083333333333,2.7025000000000006,108.40750000000003,251.33333333333334,359.1666666666667,201.63666666666668,307.7916666666667,49.875,0.5016666666666666,97269.61499999999,0.10916666666666669,0.0,0.0
2020-08-03,Brazil,2750318,94665,2098976,16641,561,25.824999999999992,27.754166666666666,2.8983333333333334,29.06125,24.84125,2.8983333333333334,115.22750000000002,243.58333333333334,367.0833333333333,187.97708333333335,286.1666666666667,55.833333333333336,0.49666666666666676,97400.15333333334,0.39416666666666655,0.0,0.0
2020-08-04,Brazil,2801921,95819,2157484,51603,1154,25.32291666666667,27.569583333333338,3.27,28.25250000000001,24.5025,3.27,114.31791666666668,249.20833333333334,363.6666666666667,193.15708333333336,290.5,56.25,0.49500000000000005,97387.88541666669,0.6104166666666667,0.0,0.0
2020-08-05,Brazil,2859073,97256,2190361,57152,1437,24.17583333333334,26.683333333333334,3.3325,26.661666666666672,23.405,3.3325,114.36249999999995,256.125,351.4166666666667,207.59583333333333,315.875,48.75,0.5041666666666667,97352.40083333333,0.04083333333333333,0.0,0.0
2020-08-06,Brazil,2912212,98493,2230542,53139,1237,24.288750000000004,26.602916666666662,3.3737500000000007,26.72541666666667,23.486666666666665,3.3737500000000007,115.0075,258.9166666666667,348.25,210.4529166666667,318.7083333333333,48.75,0.49750000000000005,97285.91208333336,0.05083333333333334,0.0,0.0
2020-08-07,Brazil,2962442,99572,2272299,50230,1079,24.505833333333328,26.672916666666666,2.8091666666666666,27.455416666666665,23.458333333333332,2.8091666666666666,118.1116666666667,256.5416666666667,355.875,207.3145833333334,311.5833333333333,49.541666666666664,0.5220833333333335,97325.65875,0.09916666666666668,0.0,0.0
2020-08-08,Brazil,3012412,100477,2321537,49970,905,24.89833333333333,27.09458333333333,2.660833333333333,27.762499999999992,23.648750000000003,2.660833333333333,113.42166666666667,253.70833333333334,355.0416666666667,201.63541666666666,304.9583333333333,52.333333333333336,0.5108333333333334,97353.36374999997,0.14666666666666664,0.0,0.0
2020-08-09,Brazil,3035422,101049,2356983,23010,572,24.96624999999999,27.177083333333332,2.5208333333333335,27.319583333333338,23.574583333333337,2.5208333333333335,101.26374999999997,260.875,350.7916666666667,211.4170833333333,317.5416666666667,49.666666666666664,0.48666666666666686,97257.81125000001,0.31875000000000003,0.0,0.0
2020-08-10,Brazil,3057470,101752,2390830,22048,703,25.717916666666667,27.604583333333334,2.3658333333333332,28.392500000000002,24.02499999999999,2.3658333333333332,87.21416666666664,260.4583333333333,356.6666666666667,211.4825,317.5,49.166666666666664,0.46791666666666676,97007.78666666667,0.015416666666666667,0.0,0.0
2020-08-11,Brazil,3109630,103026,2449338,52160,1274,26.905833333333337,28.683333333333334,2.419583333333333,30.745416666666667,25.23541666666667,2.419583333333333,86.16083333333331,248.45833333333334,378.75,191.95666666666668,279.7083333333333,56.75,0.5004166666666666,96873.84791666667,0.7199999999999999,0.0,0.0
2020-08-12,Brazil,3164785,104201,2506228,55155,1175,26.702500000000004,29.08375,2.4354166666666663,30.397083333333327,25.438333333333333,2.4354166666666663,74.89833333333331,241.91666666666666,379.625,184.14916666666667,269.125,58.083333333333336,0.5054166666666666,96798.50291666668,0.30374999999999996,0.0,0.0
2020-08-13,Brazil,3224876,105463,2521100,60091,1262,27.28,29.44291666666668,2.787083333333333,29.859999999999996,25.850833333333338,2.787083333333333,75.86958333333335,264.0833333333333,367.5416666666667,214.60166666666666,319.2916666666667,49.708333333333336,0.44041666666666673,96769.25624999999,0.15,0.0,0.0
2020-08-14,Brazil,3275520,106523,2616981,50644,1060,26.921250000000004,29.250416666666666,2.799583333333333,29.47333333333333,25.725833333333338,2.799583333333333,74.55499999999999,262.0833333333333,365.4583333333333,211.45333333333335,309.5833333333333,50.916666666666664,0.4404166666666667,96715.37416666666,0.03916666666666667,0.0,0.0
2020-08-15,Brazil,3317096,107232,2622878,41576,709,27.167500000000008,29.436666666666667,2.200416666666667,30.834166666666665,25.73833333333333,2.200416666666667,46.61208333333334,257.875,374.6666666666667,205.89833333333334,301.0,52.333333333333336,0.49000000000000005,96675.67208333332,0.20291666666666666,0.0,0.0
2020-08-16,Brazil,3340197,107852,2655017,23101,620,27.296666666666667,29.808750000000003,1.71875,31.043750000000003,25.939999999999998,1.71875,70.8675,262.125,376.5833333333333,209.49458333333337,309.25,52.708333333333336,0.5016666666666667,96740.42083333332,0.3899999999999999,0.0,0.0
2020-08-17,Brazil,3359570,108536,2699080,19373,684,27.213333333333328,29.881666666666664,2.1300000000000003,29.90708333333333,25.601250000000004,2.1300000000000003,78.67833333333334,266.5416666666667,372.1666666666667,216.05999999999997,318.0833333333333,50.708333333333336,0.4570833333333335,96687.50333333334,0.19499999999999998,0.0,0.0
2020-08-18,Brazil,3407354,109888,2751246,47784,1352,28.56208333333333,30.480833333333322,2.7258333333333336,31.211250000000003,26.937916666666666,2.7258333333333336,56.543333333333344,241.45833333333334,377.875,180.6166666666667,273.7083333333333,61.083333333333336,0.40166666666666667,96650.02041666668,0.13083333333333333,0.0,0.0
2020-08-19,Brazil,3456652,111100,2801931,49298,1212,28.271666666666672,30.11375,2.790833333333333,31.684166666666666,27.122500000000002,2.790833333333333,54.614583333333336,222.66666666666666,381.9166666666667,153.62208333333334,237.0,69.33333333333333,0.4370833333333333,96748.29999999999,0.17916666666666667,0.0,0.0
2020-08-20,Brazil,3501975,112304,2844318,45323,1204,28.045416666666657,30.09875,2.4883333333333337,31.607083333333325,26.998749999999998,2.4883333333333337,59.96500000000001,263.125,377.0,211.97875000000002,307.4166666666667,51.375,0.46541666666666665,96873.80750000001,0.5279166666666666,0.0,0.0
2020-08-21,Brazil,3532330,113358,2855558,30355,1054,27.007916666666674,29.575833333333335,2.268333333333333,30.74166666666667,26.264583333333334,2.268333333333333,148.14833333333334,220.70833333333334,384.5833333333333,152.8545833333333,229.04166666666666,68.04166666666667,0.4879166666666666,96849.95125000003,0.16708333333333333,0.004583333333333334,0.0
2020-08-22,Brazil,3582362,114250,2913966,50032,892,26.23416666666667,28.964166666666667,2.273333333333333,30.059166666666666,25.529166666666665,2.273333333333333,186.04458333333332,262.4166666666667,376.0833333333333,210.36916666666664,303.8333333333333,52.291666666666664,0.5170833333333332,96897.31416666666,0.06416666666666668,0.0,0.0
2020-08-23,Brazil,3605783,114744,2947784,23421,494,27.668333333333322,29.985416666666666,1.9895833333333333,32.35874999999999,26.633333333333336,1.9895833333333333,145.3066666666667,231.58333333333334,392.9583333333333,176.11291666666668,254.125,55.708333333333336,0.5141666666666668,96879.17333333334,0.33708333333333335,0.0,0.0
2020-08-24,Brazil,3622861,115309,2976256,17078,565,27.465,29.960000000000004,1.819583333333333,33.38458333333333,26.950833333333325,1.819583333333333,107.09458333333335,178.66666666666666,407.0,119.75291666666668,176.33333333333334,59.166666666666664,0.5679166666666667,96878.74208333333,0.39000000000000007,0.010833333333333334,0.0
2020-08-25,Brazil,3669995,116580,3032551,47134,1271,26.717499999999998,29.37625,1.8425000000000002,33.01416666666667,26.15125,1.8425000000000002,157.01125000000002,224.16666666666666,399.0416666666667,168.69500000000002,247.41666666666666,55.666666666666664,0.6279166666666668,96834.50958333332,0.24583333333333326,0.0016666666666666668,0.0
2020-08-26,Brazil,3717156,117665,3082447,47161,1085,27.66833333333334,30.07416666666667,2.0316666666666667,33.05166666666666,26.58791666666667,2.0316666666666667,170.59166666666667,229.58333333333334,399.6666666666667,173.65583333333333,255.0,56.125,0.5575,96796.68458333332,0.22041666666666662,0.0,0.0
2020-08-27,Brazil,3761391,118649,3122846,44235,984,27.88666666666667,30.531250000000004,1.6391666666666669,32.32791666666667,26.482916666666668,1.6391666666666669,80.58833333333332,250.58333333333334,392.1666666666667,192.3233333333333,274.9166666666667,58.541666666666664,0.5245833333333333,96829.56541666666,0.1958333333333334,0.0,0.0
2020-08-28,Brazil,3804803,119504,3158783,43412,855,27.512083333333326,30.418750000000003,1.6483333333333334,31.322083333333328,26.357499999999998,1.6483333333333334,101.31833333333333,247.625,383.7916666666667,186.24625,277.3333333333333,61.625,0.48666666666666664,96798.23874999997,0.1941666666666667,0.0,0.0
2020-08-29,Brazil,3846153,120262,3202185,41350,758,27.655833333333337,30.290000000000003,2.4495833333333334,31.995833333333326,26.60291666666667,2.4495833333333334,74.02916666666667,234.33333333333334,386.5,167.73208333333332,245.5,66.875,0.5120833333333333,96722.91083333333,0.4275,0.0,0.0
2020-08-30,Brazil,3862311,120828,3237615,16158,566,28.08791666666667,30.251249999999995,2.8695833333333334,30.57250000000001,26.919166666666666,2.8695833333333334,72.34583333333332,248.375,376.7083333333333,183.28499999999997,260.2916666666667,65.33333333333333,0.4116666666666667,96799.45625,0.20375,0.0,0.0
2020-08-31,Brazil,3908272,121381,3268591,45961,553,27.79125,29.897499999999997,2.4787500000000002,30.7325,26.644166666666667,2.4787500000000002,96.30166666666666,199.70833333333334,390.5416666666667,124.06500000000001,166.625,75.83333333333333,0.4345833333333335,96923.31958333332,0.40624999999999994,0.0,0.0
2020-09-01,Brazil,3950931,122596,3345240,42659,1215,27.450833333333346,29.735833333333332,3.0824999999999996,29.28458333333333,26.137083333333333,3.0824999999999996,86.42458333333333,246.20833333333334,376.5416666666667,185.81375000000003,257.9583333333333,60.75,0.39666666666666667,96983.12041666667,0.29625000000000007,0.0,0.0
2020-09-02,Brazil,3997865,123780,3387309,46934,1184,26.76,29.141250000000003,2.98875,28.232499999999998,25.547916666666666,2.98875,97.24916666666667,278.0833333333333,359.875,223.06291666666667,319.4166666666667,55.333333333333336,0.375,96878.55291666667,0.030833333333333334,0.0,0.0
2020-09-03,Brazil,4041638,124614,3429435,43773,834,26.726249999999993,29.317916666666672,2.8670833333333334,28.691250000000007,25.477916666666662,2.8670833333333334,83.80416666666666,288.5833333333333,359.1666666666667,238.10791666666668,337.9166666666667,50.791666666666664,0.42,96843.21291666669,0.02,0.0,0.0
2020-09-04,Brazil,4091801,125502,3464278,50163,888,26.850833333333327,29.384583333333335,2.5554166666666664,28.673333333333332,25.588333333333335,2.5554166666666664,88.8975,283.0833333333333,362.25,229.67708333333334,325.0833333333333,53.625,0.40750000000000003,96999.69,0.23958333333333334,0.0,0.0
2020-09-05,Brazil,4123000,126203,3498999,31199,701,28.396250000000006,30.619166666666672,2.4770833333333333,30.45875000000001,26.97375,2.4770833333333333,83.72166666666666,286.875,371.125,236.00375000000005,332.9583333333333,51.208333333333336,0.3845833333333335,96928.24999999999,0.07375000000000002,0.0,0.0
2020-09-06,Brazil,4137521,126650,3522155,14521,447,28.444583333333338,30.87833333333333,2.2754166666666666,30.875000000000004,27.0625,2.2754166666666666,82.05708333333332,280.7083333333333,374.0,224.98125000000002,320.5416666666667,56.0,0.39291666666666675,96776.20666666665,0.03625,0.0,0.0
2020-09-07,Brazil,4147794,126960,3549201,10273,310,28.05208333333333,30.692916666666665,2.5308333333333333,30.11541666666666,26.969999999999995,2.5308333333333333,92.84666666666668,290.5,363.8333333333333,237.49416666666664,335.7916666666667,53.166666666666664,0.3924999999999999,96672.85125000002,0.016666666666666666,0.0,0.0
2020-09-08,Brazil,4162073,127464,3572421,14279,504,28.537499999999998,31.013333333333332,2.5941666666666663,30.688750000000002,27.209583333333338,2.5941666666666663,85.04791666666667,292.0,367.875,241.72541666666666,339.5833333333333,50.458333333333336,0.3745833333333333,96670.73874999997,0.005416666666666667,0.0,0.0
2020-09-09,Brazil,4197889,128539,3611632,35816,1075,29.013333333333332,31.358750000000004,2.722916666666667,31.573333333333334,27.52083333333334,2.722916666666667,70.93541666666668,276.5416666666667,376.8333333333333,219.71708333333333,312.25,57.083333333333336,0.39083333333333337,96855.77083333333,0.19625000000000004,0.0,0.0
2020-09-10,Brazil,4238446,129522,3657701,40557,983,29.29041666666666,31.42708333333334,2.97875,32.19291666666667,27.982083333333332,2.97875,90.03166666666668,237.83333333333334,384.4166666666667,160.13791666666665,235.70833333333334,77.95833333333333,0.39999999999999997,96936.76708333334,0.23166666666666666,0.0,0.0
2020-09-11,Brazil,4282164,130396,3695158,43718,874,28.161666666666665,30.769166666666667,1.8962500000000002,30.69458333333333,26.969166666666663,1.8962500000000002,76.49958333333335,260.5,380.0416666666667,195.85875,278.9166666666667,64.91666666666667,0.4108333333333334,96796.45458333332,0.2645833333333333,0.0,0.0
2020-09-12,Brazil,4315687,131210,3723206,33523,814,28.314999999999998,30.941666666666663,2.6654166666666663,30.161666666666665,26.977916666666662,2.6654166666666663,88.23458333333336,284.5,371.5416666666667,229.3025,315.9583333333333,55.5,0.3695833333333334,96798.87624999999,0.14791666666666667,0.0,0.0
2020-09-13,Brazil,4330455,131625,3723206,14768,415,27.299999999999997,30.173333333333343,2.980000000000001,28.317916666666665,26.256249999999998,2.980000000000001,89.21791666666667,302.375,352.2916666666667,251.83875000000003,351.0416666666667,50.666666666666664,0.3558333333333334,96929.12916666667,0.00125,0.0,0.0
2020-09-14,Brazil,4345610,132006,3770138,15155,381,27.252916666666668,30.011250000000004,2.61125,28.66208333333334,26.119999999999994,2.61125,87.09708333333334,299.8333333333333,359.1666666666667,247.28874999999996,342.7083333333333,52.791666666666664,0.36916666666666664,97038.4820833333,0.4654166666666666,0.0,0.0
2020-09-15,Brazil,4382263,133119,3811505,36653,1113,27.638333333333332,30.066666666666666,2.622916666666667,29.576666666666668,26.783333333333342,2.622916666666667,94.11333333333334,241.41666666666666,379.125,156.39208333333337,220.04166666666666,85.33333333333333,0.38500000000000006,96909.04666666669,0.4879166666666667,0.0,0.0
2020-09-16,Brazil,4419083,134106,3845464,36820,987,28.270833333333332,30.5675,2.670833333333333,30.148333333333337,26.891666666666666,2.670833333333333,65.53458333333333,291.2916666666667,370.6666666666667,229.99625000000003,314.625,61.583333333333336,0.3812499999999999,96775.64583333333,0.3049999999999999,0.0,0.0
2020-09-17,Brazil,4455386,134935,3873934,36303,829,28.81,31.062916666666677,2.156666666666667,32.28875,27.509166666666673,2.156666666666667,44.375416666666666,236.08333333333334,392.7083333333333,165.52166666666668,228.54166666666666,70.79166666666667,0.43541666666666673,96757.09916666668,0.40291666666666665,0.0,0.0
2020-09-18,Brazil,4495183,135793,3897539,39797,858,28.634583333333335,31.158333333333335,1.8479166666666667,33.46083333333333,27.659583333333327,1.8479166666666667,168.03833333333333,231.45833333333334,399.5416666666667,166.73208333333332,234.375,65.04166666666667,0.5,96755.88583333332,0.5562500000000001,0.0,0.0
2020-09-19,Brazil,4528240,136532,3936893,33057,739,28.77208333333333,31.25125,1.9037499999999998,34.489166666666655,27.827500000000004,1.9037499999999998,176.7420833333333,228.70833333333334,405.7916666666667,169.4225,241.16666666666666,59.583333333333336,0.5320833333333334,96774.63333333335,0.2575,0.0,0.0
2020-09-20,Brazil,4544629,136895,3963446,16389,363,27.99333333333334,31.283749999999998,2.1166666666666667,35.36541666666667,28.154583333333335,2.1166666666666667,234.96374999999998,252.95833333333334,414.5416666666667,199.16000000000005,260.5416666666667,54.083333333333336,0.6333333333333333,96711.09833333333,0.7216666666666668,0.0020833333333333333,0.0
2020-09-21,Brazil,4558040,137272,3993432,13411,377,26.675416666666667,30.64791666666667,1.3849999999999998,35.797916666666666,27.00625000000001,1.3849999999999998,282.22208333333333,204.25,418.4583333333333,109.70708333333334,141.83333333333334,94.79166666666667,0.7604166666666669,96811.81833333336,0.8999999999999999,0.07916666666666668,0.0
2020-09-22,Brazil,4591364,138105,4016831,33324,833,23.5925,28.413750000000004,1.30875,32.256249999999994,25.365833333333327,1.30875,222.93333333333337,185.54166666666666,411.375,97.16083333333331,121.91666666666667,88.58333333333333,0.8766666666666666,97046.69833333332,0.9545833333333335,0.29458333333333336,0.0
2020-09-23,Brazil,4591364,138105,4046827,0,0,25.839166666666667,29.245833333333326,1.7683333333333329,33.98208333333333,25.57291666666666,1.7683333333333329,141.3983333333333,265.1666666666667,403.2083333333333,205.18791666666667,273.6666666666667,60.333333333333336,0.7591666666666667,97094.95833333336,0.5620833333333332,0.01375,0.0
2020-09-24,Brazil,4657702,139808,4102954,66338,1703,27.680000000000003,31.198333333333327,1.1691666666666667,35.18750000000001,26.893750000000008,1.1691666666666667,153.21041666666665,257.5833333333333,410.0,200.12458333333333,284.9583333333333,57.625,0.6612499999999999,96952.68916666666,0.30125,0.023333333333333334,0.0
2020-09-25,Brazil,4689613,140537,4128490,31911,729,24.44541666666667,29.163749999999997,1.4162499999999998,33.52166666666667,25.28291666666666,1.4162499999999998,151.67333333333332,174.95833333333334,407.375,83.20625,126.625,91.95833333333333,0.8516666666666667,96927.77791666666,0.8004166666666667,0.3175,0.0
2020-09-26,Brazil,4717991,141406,4153307,28378,869,24.520833333333332,28.103749999999994,1.3212499999999998,32.563750000000006,24.60833333333333,1.3212499999999998,257.9029166666667,193.83333333333334,404.3333333333333,81.66958333333334,117.20833333333333,112.41666666666667,0.807083333333333,96870.73041666666,0.8962499999999998,0.02291666666666667,0.0
2020-09-27,Brazil,4732309,141741,4172711,14318,335,26.550416666666663,29.38333333333333,1.4116666666666668,34.22291666666666,25.660416666666674,1.4116666666666668,198.21416666666664,255.58333333333334,396.1666666666667,189.11708333333334,274.5416666666667,66.75,0.7137500000000001,96772.83333333333,0.5254166666666666,0.006250000000000001,0.0
2020-09-28,Brazil,4745464,142058,4197372,13155,317,27.664583333333336,30.52666666666667,1.8224999999999996,33.551666666666655,26.474166666666672,1.8224999999999996,160.20624999999998,268.0,388.9583333333333,213.98166666666668,309.9166666666667,54.208333333333336,0.595,96688.00875,0.13499999999999998,0.0,0.0
2020-09-29,Brazil,4777522,142921,4237152,32058,863,27.99083333333333,31.04666666666667,1.9024999999999992,33.80500000000001,26.993750000000006,1.9024999999999992,187.55375000000004,278.3333333333333,390.875,228.01624999999999,323.9166666666667,50.666666666666664,0.5645833333333333,96741.28458333334,0.09916666666666664,0.0,0.0
2020-09-30,Brazil,4810935,143952,4274774,33413,1031,27.18333333333334,30.941249999999993,1.6191666666666666,35.0675,26.96375,1.6191666666666666,263.7608333333334,257.0,403.5833333333333,198.2791666666667,283.0833333333333,59.041666666666664,0.6895833333333333,96743.70541666665,0.2070833333333333,0.014583333333333332,0.0
2020-10-01,Brazil,4847092,144680,4299659,36157,728,27.151249999999994,30.890833333333322,1.7854166666666667,34.593333333333334,26.844583333333333,1.7854166666666667,196.00041666666667,248.75,404.0416666666667,190.03083333333336,279.7916666666667,59.0,0.6745833333333335,96659.72333333334,0.225,0.00875,0.0
2020-10-02,Brazil,4847092,144680,4299659,0,0,27.964583333333337,31.31458333333333,1.6824999999999994,33.83333333333333,27.143333333333334,1.6824999999999994,205.91166666666666,265.9583333333333,397.9166666666667,207.55541666666662,299.2083333333333,58.625,0.5820833333333334,96658.7304166667,0.27166666666666667,0.0,0.0
2020-10-03,Brazil,4906833,145987,4361108,59741,1307,28.799166666666665,31.800416666666663,1.84375,34.44625,27.832499999999996,1.84375,179.9991666666667,263.75,392.3333333333333,203.87125,300.2083333333333,60.166666666666664,0.5441666666666666,96691.23375,0.23541666666666664,0.0,0.0
2020-10-04,Brazil,4915289,146352,4375354,8456,365,29.122500000000002,31.962083333333336,1.9416666666666664,34.104166666666664,28.0675,1.9416666666666664,172.36208333333332,279.25,389.2083333333333,220.58124999999998,316.9166666666667,58.875,0.5029166666666668,96657.43416666666,0.21458333333333332,0.0,0.0
2020-10-05,Brazil,4927235,146675,4397882,11946,323,28.358333333333334,31.564166666666665,1.8658333333333328,34.02833333333333,27.858749999999997,1.8658333333333328,215.6220833333333,246.04166666666666,399.4583333333333,183.16583333333332,261.3333333333333,63.166666666666664,0.5341666666666667,96694.38875,0.6504166666666666,0.006666666666666667,0.0
2020-10-06,Brazil,4969141,147494,4430340,41906,819,27.875000000000004,31.38083333333334,1.9966666666666668,34.39083333333333,27.68666666666667,1.9966666666666668,145.98208333333332,260.6666666666667,404.875,190.14083333333338,263.6666666666667,70.79166666666667,0.5937499999999999,96795.70708333334,0.9499999999999998,0.00125,0.0
2020-10-07,Brazil,5000694,148228,4457172,31553,734,28.692916666666672,31.951249999999998,2.0862499999999997,34.932916666666664,28.197916666666668,2.0862499999999997,180.38666666666666,280.625,397.0416666666667,222.13041666666666,314.4583333333333,58.708333333333336,0.5741666666666667,96913.75124999997,0.5429166666666666,0.0,0.0
2020-10-08,Brazil,5028444,148957,4488092,27750,729,28.736250000000002,32.01541666666667,1.8108333333333337,35.62416666666666,28.103333333333335,1.8108333333333337,260.44583333333327,257.75,401.5833333333333,201.99958333333328,292.4166666666667,56.041666666666664,0.5870833333333333,96865.20458333334,0.17333333333333334,0.0004166666666666667,0.0
2020-10-09,Brazil,5055888,149639,4502854,27444,682,28.59124999999999,31.879583333333333,2.42125,36.029583333333335,28.1775,2.42125,322.43041666666676,264.5833333333333,403.7083333333333,211.7104166666667,306.875,53.166666666666664,0.61375,96837.76624999997,0.16833333333333336,0.0016666666666666668,0.0
2020-10-10,Brazil,5082637,150198,4502854,26749,559,26.12833333333334,30.709583333333338,1.8958333333333333,32.67124999999999,27.051666666666666,1.8958333333333333,261.4241666666666,271.6666666666667,406.375,208.47708333333333,276.25,63.583333333333336,0.6574999999999999,96947.31583333331,0.6575000000000001,0.08208333333333334,0.0
2020-10-11,Brazil,5094979,150488,4526393,12342,290,24.01208333333334,29.577083333333334,1.156666666666667,31.53958333333333,25.406666666666666,1.156666666666667,166.17416666666665,269.0,396.625,197.36208333333335,269.5416666666667,71.91666666666667,0.8008333333333334,97015.09208333334,0.7383333333333332,0.09125000000000001,0.0
2020-10-12,Brazil,5103408,150689,4526393,8429,201,25.761250000000004,30.26916666666666,1.18625,33.571250000000006,25.668333333333337,1.18625,92.40375,279.4166666666667,399.5833333333333,215.95458333333337,300.75,63.75,0.7466666666666666,96942.33750000001,0.4008333333333333,0.0029166666666666664,0.0
2020-10-13,Brazil,5113628,150998,4526393,10220,309,26.930000000000003,30.988333333333333,1.9808333333333332,33.91708333333333,26.50416666666666,1.9808333333333332,78.48083333333334,263.5,405.6666666666667,204.58791666666662,284.1666666666667,59.208333333333336,0.6533333333333334,96753.50208333333,0.24333333333333337,0.004583333333333334,0.0
2020-10-14,Brazil,5140863,151747,4526393,27235,749,27.101666666666663,31.08958333333334,2.1879166666666667,34.191250000000004,27.0825,2.1879166666666667,153.15,269.875,402.9583333333333,212.2579166666667,305.0416666666667,57.875,0.6512500000000001,96741.71083333336,0.47041666666666665,0.01625,0.0
