date,country,cases,deaths,recovered,cases_daily,deaths_daily,logInfection,logDeaths,temperature (degC),urban_temperature (degC),wind_speed (m/s),humidex (degC),soil_temperature_level_1 (degC),wind_speed (m/s).1,wind_direction (deg),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),surface_direct_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent)
2020-12-02,India,9534964,138648,8973373,35551,526,16.070476021445817,11.839693626129211,27.326250000000005,31.155833333333337,1.7258333333333333,35.26166666666666,26.509583333333335,1.7258333333333333,64.97375000000001,270.5833333333333,407.0416666666667,205.49083333333337,284.7916666666667,65.33333333333333,0.68,96693.32208333333,0.7579166666666666,0.006250000000000001,0.0
2020-12-03,India,9571559,139188,9016289,36595,540,16.074306655072753,11.843580816269876,27.198333333333327,31.208750000000006,2.0175000000000005,35.77374999999999,26.85916666666667,2.0175000000000005,131.99791666666667,264.875,409.3333333333333,210.65916666666666,299.5,54.416666666666664,0.7154166666666666,96744.58625000001,0.5866666666666668,0.075,0.0
2020-12-04,India,9608211,139700,9058822,36652,512,16.078128603366764,11.847252545245054,25.410000000000007,30.15833333333333,1.2191666666666667,34.76041666666667,25.786250000000006,1.2191666666666667,179.00666666666666,234.0,407.875,151.95375,221.875,82.25,0.8216666666666667,96902.41916666667,0.6208333333333333,0.36374999999999996,0.0
2020-12-05,India,9644222,140182,9100792,36011,482,16.08186953751224,11.850696857323062,25.220000000000002,29.855833333333337,0.8925000000000001,35.18875,25.728750000000005,0.8925000000000001,157.57625,242.29166666666666,411.6666666666667,166.68333333333337,235.29166666666666,75.83333333333333,0.8666666666666667,96869.59375,0.8933333333333331,0.6995833333333334,0.0
2020-12-06,India,9677203,140573,9139901,32981,391,16.085283471218748,11.853482205778382,23.325833333333335,28.446666666666673,1.1654166666666665,32.0725,24.870416666666667,1.1654166666666665,95.35666666666668,203.79166666666666,407.7916666666667,87.62208333333335,123.66666666666667,116.54166666666667,0.8908333333333335,96854.62583333335,0.9779166666666667,0.6458333333333333,0.0
2020-12-07,India,9703770,140958,9178946,26567,385,16.08802502775877,11.856217252647102,24.14,28.83458333333333,0.6554166666666665,32.576249999999995,25.184583333333336,0.6554166666666665,231.44291666666663,264.4166666666667,402.0833333333333,196.32000000000002,261.8333333333333,68.375,0.8404166666666667,96901.15750000003,0.9504166666666668,0.14791666666666667,0.0
2020-12-08,India,9735850,141360,9215581,32080,402,16.091325506792934,11.859065106993578,24.437083333333334,29.33791666666667,0.9266666666666667,33.71041666666667,25.093333333333334,0.9266666666666667,150.49083333333337,251.66666666666666,405.4583333333333,177.78083333333333,258.4583333333333,74.08333333333333,0.8658333333333333,96928.15791666669,0.7733333333333334,0.6354166666666667,0.0
2020-12-09,India,9767371,141772,9253306,31521,412,16.094557898759906,11.861975412369157,23.83791666666667,28.855,1.055,32.869166666666665,25.112916666666667,1.055,180.33791666666664,220.375,410.5833333333333,117.96833333333335,160.58333333333334,102.58333333333333,0.8829166666666667,96968.09541666665,0.9029166666666666,0.41083333333333333,0.0
2020-12-10,India,9796744,142185,9290809,29373,413,16.09756064353728,11.864884305555252,23.330416666666675,27.88,1.4841666666666666,32.140416666666674,24.444999999999997,1.4841666666666666,100.78416666666665,191.79166666666666,410.8333333333333,105.66000000000001,144.54166666666666,86.33333333333333,0.8958333333333331,96903.81083333334,0.9487499999999999,0.6891666666666666,0.0
2020-12-11,India,9826775,142628,9324328,30031,443,16.10062136097987,11.867995121123705,25.156249999999996,29.000833333333336,1.0683333333333336,33.95708333333333,25.3875,1.0683333333333336,166.36583333333337,240.125,411.4583333333333,156.41375000000002,200.45833333333334,83.95833333333333,0.8195833333333336,96868.00416666667,0.9341666666666667,0.2316666666666666,0.0
